date,region,state_po,candidate,party,voteshare,version
11/1/2012,Utah,UT,Goode,constitution party,0.0028217880169838,20171015
11/1/2012,Vermont,VT,Obama,democrat,0.665705503023823,20171015
11/1/2012,Vermont,VT,Romney,republican,0.309726352367269,20171015
11/1/2012,Vermont,VT,Johnson,libertarian,0.0116509071469144,20171015
11/1/2012,Vermont,VT,Anderson,justice,0.00376891977680511,20171015
11/1/2012,Vermont,VT,Lindsay,socialism and liberation party,0.00232216245113435,20171015
11/1/2012,Virginia,VA,Obama,democrat,0.511564567962186,20171015
11/1/2012,Virginia,VA,Romney,republican,0.472831028963891,20171015
11/1/2012,Virginia,VA,Johnson,libertarian,0.00809860918010143,20171015
11/1/2012,Virginia,VA,Goode,constitution party,0.00338773829682741,20171015
11/1/2012,Virginia,VA,Stein,green,0.00223816957319115,20171015
11/1/2012,Washington,WA,Obama,democrat,0.561633982996728,20171015
11/1/2012,Washington,WA,Mitt,republican,0.412946214321091,20171015
11/1/2012,Washington,WA,Johnson,libertarian,0.0135024104819812,20171015
11/1/2012,Washington,WA,Stein,green,0.00669585438052469,20171015
11/1/2012,Washington,WA,Goode,constitution party,0.00283185240453096,20171015
11/1/2012,Washington,WA,Anderson,justice,0.00158245870441873,20171015
11/1/2012,Washington,WA,Lindsay,socialism and liberation party,0.000421690370486025,20171015
11/1/2012,Washington,WA,Harris,socialist workers,0.0003855363402395,20171015
11/1/2012,West Virginia,WV,Romney,republican,0.622958424194333,20171015
11/1/2012,West Virginia,WV,Obama,democrat,0.355393041563873,20171015
11/1/2012,West Virginia,WV,Johnson,libertarian,0.00939982518890636,20171015
11/1/2012,West Virginia,WV,Stein,mountain party,0.00657182319617921,20171015
11/1/2012,Wisconsin,WI,Obama,democrat,0.527761625351546,20171015
11/1/2012,Wisconsin,WI,Romney,republican,0.459383467136198,20171015
11/1/2012,Wisconsin,WI,Goode,constitution party,0.00160511344212508,20171015
11/1/2012,Wyoming,WY,Romney,republican,0.681935851871353,20171015
11/1/2012,Wyoming,WY,Obama,democrat,0.276369061152528,20171015
11/1/2012,Wyoming,WY,Johnson,libertarian,0.0212444306165512,20171015
11/1/2012,Wyoming,WY,Goode,constitution party,0.00579175990522575,20171015
11/1/2016,Alabama,AL,Trump,republican,0.620830923644091,20171015
11/1/2016,Alabama,AL,Clinton,democrat,0.343579457579736,20171015
11/1/2016,Alabama,AL,Johnson,libertarian,0.0209416908577489,20171015
11/1/2016,Alabama,AL,Stein,green,0.00442268241269076,20171015
11/1/2016,Alaska,AK,Trump,republican,0.512815120775373,20171015
11/1/2016,Alaska,AK,Clinton,democrat,0.36550871290112,20171015
11/1/2016,Alaska,AK,Johnson,libertarian,0.0587712800682971,20171015
11/1/2016,Alaska,AK,Stein,green,0.0180001757645759,20171015
11/1/2016,Alaska,AK,Castle,constitution party,0.0121340330437403,20171015
11/1/2016,Alaska,AK,De La Fuente,no party affiliation,0.00389192989504344,20171015
11/1/2016,Arizona,AZ,Trump,republican,0.486716164723211,20171015
11/1/2016,Arizona,AZ,Clinton,democrat,0.451260218446932,20171015
11/1/2016,Arizona,AZ,Johnson,libertarian,0.0413214854080481,20171015
11/1/2016,Arizona,AZ,Stein,green,0.0133473757026852,20171015
11/1/2016,Arizona,AZ,Castle,constitution party,0.00041116679264641,20171015
11/1/2016,Arizona,AZ,De La Fuente,american delta party,0.0000112701672842589,20171015
11/1/2016,Arizona,AZ,Tittle,we the people,0.00000466351749693471,20171015
11/1/2016,Arkansas,AR,Trump,republican,0.605741021638283,20171015
11/1/2016,Arkansas,AR,Clinton,democrat,0.336531241293609,20171015
11/1/2016,Arkansas,AR,Johnson,libertarian,0.0263825195575937,20171015
11/1/2016,Arkansas,AR,McMullin,better for america,0.0117235005107749,20171015
11/1/2016,Arkansas,AR,Stein,green,0.00837847758118226,20171015
11/1/2016,Arkansas,AR,Hedges,prohibition,0.00416491617542355,20171015
11/1/2016,Arkansas,AR,Castle,constitution party,0.00408000813702035,20171015
11/1/2016,Arkansas,AR,Kahn,independent,0.00299831510611294,20171015
11/1/2016,California,CA,Clinton,democrat,0.617263996045579,20171015
11/1/2016,California,CA,Trump,republican,0.316171065384394,20171015
11/1/2016,California,CA,Johnson,libertarian,0.0337409156022295,20171015
11/1/2016,California,CA,Stein,green,0.0196492002486321,20171015
11/1/2016,California,CA,La Riva,peace & freedom,0.00466104130036149,20171015
11/1/2016,Colorado,CO,Clinton,democrat,0.481569803828474,20171015
11/1/2016,Colorado,CO,Trump,republican,0.43251397371431,20171015
11/1/2016,Colorado,CO,Johnson,libertarian,0.0518379840444281,20171015
11/1/2016,Colorado,CO,Stein,green,0.0138251649150067,20171015
11/1/2016,Colorado,CO,Castle,american constitution party,0.00420794037881894,20171015
11/1/2016,Colorado,CO,Keniston,veterans party of america,0.00180848997561344,20171015
11/1/2016,Colorado,CO,De La Fuente,american delta party,0.000451403126371294,20171015
11/1/2016,Colorado,CO,Kopitke,independent american,0.000394213407572063,20171015
11/1/2016,Colorado,CO,Maldonado,independent people of colorado,0.000313644243980692,20171015
11/1/2016,Colorado,CO,Maturen,american solidarity party,0.000310047406320363,20171015
11/1/2016,Colorado,CO,Silva,nutrition party,0.000270122508290711,20171015
11/1/2016,Colorado,CO,Hoefling,america's party,0.000255375473883362,20171015
11/1/2016,Colorado,CO,La Riva,socialism and liberation party,0.000190992079763472,20171015
11/1/2016,Colorado,CO,Kennedy,socialist workers,0.000162577062246873,20171015
11/1/2016,Colorado,CO,Kotlikoff,kotlikoff for president,0.000140996036284898,20171015
11/1/2016,Colorado,CO,Lyttle,nonviolent resistance/pacifist,0.000137399198624569,20171015
11/1/2016,Colorado,CO,Atwood,approval voting party,0.000121213429153089,20171015
11/1/2016,Colorado,CO,"Emidio """"Mimi""""",socialist party usa,0.0000974743005949169,20171015
11/1/2016,Colorado,CO,Hedges,prohibition,0.0000665414967160872,20171015
11/1/2016,Connecticut,CT,Clinton,democrat,0.545663010967099,20171015
11/1/2016,Connecticut,CT,Trump,republican,0.409269143788148,20171015
11/1/2016,Connecticut,CT,Johnson,libertarian,0.0295917126668774,20171015
11/1/2016,Connecticut,CT,Stein,green,0.0138857816793522,20171015
11/1/2016,Delaware,DE,Clinton,democrat,0.533533368056342,20171015
11/1/2016,Delaware,DE,Trump,republican,0.419228243393193,20171015
11/1/2016,Delaware,DE,Johnson,libertarian,0.0334178763106049,20171015
11/1/2016,Delaware,DE,Stein,green,0.0138205122398605,20171015
11/1/2016,District of Columbia,DC,Clinton,democrat,0.904838838678717,20171015
11/1/2016,District of Columbia,DC,Trump,republican,0.0407038310805407,20171015
11/1/2016,District of Columbia,DC,Johnson,libertarian,0.0156954330960569,20171015
11/1/2016,District of Columbia,DC,Stein,green,0.0136223306406462,20171015
11/1/2016,Florida,FL,Trump,republican,0.490219414165907,20171015
11/1/2016,Florida,FL,Clinton,democrat,0.478233158058051,20171015
11/1/2016,Florida,FL,Johnson,libertarian,0.0219789960529887,20171015
11/1/2016,Florida,FL,Stein,green,0.00683638358609768,20171015
11/1/2016,Florida,FL,Castle,constitution party,0.00174893118807682,20171015
11/1/2016,Florida,FL,De La Fuente,reform party,0.000966874977906142,20171015
11/1/2016,Georgia,GA,Trump,republican,0.50771326054771,20171015
11/1/2016,Georgia,GA,Clinton,democrat,0.456399833573608,20171015
11/1/2016,Georgia,GA,Johnson,libertarian,0.0304530161381106,20171015
11/1/2016,Hawaii,HI,Clinton,democrat,0.60980798055129,20171015
11/1/2016,Hawaii,HI,Trump,republican,0.294397071726256,20171015
11/1/2016,Hawaii,HI,Johnson,libertarian,0.0364526211888572,20171015
11/1/2016,Hawaii,HI,Stein,green,0.0291022336769759,20171015
11/1/2016,Hawaii,HI,Castle,constitution party,0.0103001389193537,20171015
11/1/2016,Idaho,ID,Trump,republican,0.592614323691969,20171015
11/1/2016,Idaho,ID,Clinton,democrat,0.274920138209792,20171015
11/1/2016,Idaho,ID,McMullin,independent,0.0880080549941688,20171015
11/1/2016,Idaho,ID,Johnson,libertarian,0.04104425176203,20171015
11/1/2016,Idaho,ID,Castle,constitution party,0.00341323134204026,20171015
11/1/2016,Illinois,IL,Clinton,democrat,0.558253666987933,20171015
11/1/2016,Illinois,IL,Trump,republican,0.387617530738253,20171015
11/1/2016,Illinois,IL,Johnson,libertarian,0.0378576496308809,20171015
11/1/2016,Illinois,IL,Stein,green,0.0138721311807044,20171015
11/1/2016,Indiana,IN,Trump,republican,0.569400334484113,20171015
11/1/2016,Indiana,IN,Clinton,democrat,0.37774839686752,20171015
11/1/2016,Indiana,IN,Johnson,libertarian,0.0489927084803496,20171015
11/1/2016,Indiana,IN,Castle,constitution party,0.000708237567085125,20171015
11/1/2016,Indiana,IN,"Emidio """"Mimi""""",socialist party usa,0.0000208412706886175,20171015
11/1/2016,Iowa,IA,Trump,republican,0.511620613446774,20171015
11/1/2016,Iowa,IA,Clinton,democrat,0.417525134454962,20171015
11/1/2016,Iowa,IA,Johnson,libertarian,0.0378045197307068,20171015
11/1/2016,Iowa,IA,McMullin,nominated by petition,0.00789867014141724,20171015
11/1/2016,Iowa,IA,Stein,green,0.00733210695077863,20171015
11/1/2016,Iowa,IA,Castle,constitution party,0.00340768277571252,20171015
11/1/2016,Iowa,IA,Kahn,new independent party iowa,0.00143525083355689,20171015
11/1/2016,Iowa,IA,Vacek,legal marijuana now,0.00143461209264298,20171015
11/1/2016,Iowa,IA,La Riva,socialism and liberation party,0.000206313315193091,20171015
11/1/2016,Kansas,KS,Trump,republican,0.566545818058396,20171015
11/1/2016,Kansas,KS,Clinton,democrat,0.360523707322345,20171015
11/1/2016,Kansas,KS,Johnson,libertarian,0.0467797251271106,20171015
11/1/2016,Kansas,KS,Stein,independent,0.0198463021845623,20171015
11/1/2016,Kentucky,KY,Trump,republican,0.625196385519001,20171015
11/1/2016,Kentucky,KY,Clinton,democrat,0.326821883336478,20171015
11/1/2016,Kentucky,KY,Johnson,libertarian,0.0279354665361154,20171015
11/1/2016,Kentucky,KY,McMullin,independent,0.0118389999942832,20171015
11/1/2016,Kentucky,KY,Stein,green,0.00723072901318973,20171015
11/1/2016,Kentucky,KY,De La Fuente,american delta party,0.000586233186723066,20171015
11/1/2016,Louisiana,LA,Trump,republican,0.580886846535688,20171015
11/1/2016,Louisiana,LA,Clinton,democrat,0.38449566098514,20171015
11/1/2016,Louisiana,LA,Johnson,libertarian,0.018717299677876,20171015
11/1/2016,Louisiana,LA,Stein,green,0.00691512011639048,20171015
11/1/2016,Maine,ME,Clinton,democrat,0.463452140973089,20171015
11/1/2016,Maine,ME,Trump,republican,0.434766780844989,20171015
11/1/2016,Maine,ME,Johnson,libertarian,0.0493657143745498,20171015
11/1/2016,Maine,ME,Stein,green,0.0184624273862147,20171015
11/1/2016,Maryland,MD,Clinton,democrat,0.603257442351928,20171015
11/1/2016,Maryland,MD,Trump,republican,0.339093047285477,20171015
11/1/2016,Maryland,MD,Johnson,libertarian,0.0286200055654505,20171015
11/1/2016,Maryland,MD,Stein,green,0.0129231342258667,20171015
11/1/2016,Maryland,MD,Trump,republican,0.0000931170333704124,20171015
11/1/2016,Maryland,MD,Clinton,democrat,0.0000280429675787342,20171015
11/1/2016,Massachusetts,MA,Clinton,democrat,0.590500650966713,20171015
11/1/2016,Massachusetts,MA,Trump,republican,0.322862027908552,20171015
11/1/2016,Massachusetts,MA,Johnson,libertarian,0.0408479762615421,20171015
11/1/2016,Massachusetts,MA,Stein,green,0.0141058079134704,20171015
11/1/2016,Michigan,MI,Trump,republican,0.474975642199961,20171015
11/1/2016,Michigan,MI,Clinton,democrat,0.472745309508668,20171015
11/1/2016,Michigan,MI,Johnson,libertarian,0.0358670168300105,20171015
11/1/2016,Michigan,MI,Stein,green,0.0107230578561302,20171015
11/1/2016,Michigan,MI,Castle,u.s. taxpayers party,0.00336279328333143,20171015
11/1/2016,Michigan,MI,"Emidio """"Mimi""""",natural law,0.000460276991317872,20171015
11/1/2016,Minnesota,MN,Clinton,democrat,0.464450339617669,20171015
11/1/2016,Minnesota,MN,Trump,republican,0.449251931042773,20171015
11/1/2016,Minnesota,MN,Johnson,libertarian,0.0383634510126726,20171015
11/1/2016,Minnesota,MN,McMullin,independence,0.0180234054677052,20171015
11/1/2016,Minnesota,MN,Stein,green,0.0125598431394922,20171015
11/1/2016,Minnesota,MN,Vacek,legal marijuana now,0.00383423968225831,20171015
11/1/2016,Minnesota,MN,Castle,constitution party,0.00321110357235272,20171015
11/1/2016,Minnesota,MN,Kennedy,socialist workers,0.000567444381281874,20171015
11/1/2016,Minnesota,MN,De La Fuente,american delta party,0.000485604706901903,20171015
11/1/2016,Mississippi,MS,Trump,republican,0.579410380888356,20171015
11/1/2016,Mississippi,MS,Clinton,democrat,0.401147882717841,20171015
11/1/2016,Mississippi,MS,Johnson,libertarian,0.011936094966168,20171015
11/1/2016,Mississippi,MS,Castle,constitution party,0.00329679325459728,20171015
11/1/2016,Mississippi,MS,Stein,green,0.00308511051740718,20171015
11/1/2016,Mississippi,MS,Hedges,prohibition,0.000591223269886394,20171015
11/1/2016,Mississippi,MS,De La Fuente,american delta party,0.000532514385743829,20171015
11/1/2016,Missouri,MO,Trump,republican,0.567723478381616,20171015
11/1/2016,Missouri,MO,Clinton,democrat,0.381352308352367,20171015
11/1/2016,Missouri,MO,Johnson,libertarian,0.034664539869437,20171015
11/1/2016,Missouri,MO,Stein,green,0.00905040046571163,20171015
11/1/2016,Missouri,MO,Castle,constitution party,0.00466138883894318,20171015
11/1/2016,Montana,MT,Trump,republican,0.564661918685772,20171015
11/1/2016,Montana,MT,Clinton,democrat,0.359352187751503,20171015
11/1/2016,Montana,MT,Johnson,libertarian,0.0566946935044871,20171015
11/1/2016,Montana,MT,Stein,green,0.016116442815949,20171015
11/1/2016,Montana,MT,De La Fuente,american delta party,0.00317475724228858,20171015
11/1/2016,Nebraska,NE,Trump,republican,0.587473511271258,20171015
11/1/2016,Nebraska,NE,Clinton,democrat,0.336987563771355,20171015
11/1/2016,Nebraska,NE,Johnson,libertarian,0.0461321421845072,20171015
11/1/2016,Nebraska,NE,Stein,nominated by petition,0.0103941238553138,20171015
11/1/2016,Nevada,NV,Clinton,democrat,0.47917823678119,20171015
11/1/2016,Nevada,NV,Trump,republican,0.455006953176024,20171015
11/1/2016,Nevada,NV,Johnson,libertarian,0.0332188539921893,20171015
11/1/2016,Nevada,NV,Kopitke,independent american,0.00468106470230188,20171015
11/1/2016,Nevada,NV,De La Fuente,no party affiliation,0.00226766839792604,20171015
11/1/2016,New Hampshire,NH,Clinton,democrat,0.468262626696906,20171015
11/1/2016,New Hampshire,NH,Trump,republican,0.464586669819534,20171015
11/1/2016,New Hampshire,NH,Johnson,libertarian,0.0413504842159571,20171015
11/1/2016,New Hampshire,NH,Stein,green,0.00872771048077647,20171015
11/1/2016,New Hampshire,NH,De La Fuente,american delta party,0.000910927910401238,20171015
11/1/2016,New Jersey,NJ,Clinton,democrat,0.554530844496942,20171015
11/1/2016,New Jersey,NJ,Trump,republican,0.413503866500295,20171015
11/1/2016,New Jersey,NJ,Johnson,libertarian,0.0187083478100157,20171015
11/1/2016,New Jersey,NJ,Stein,green,0.00975001329359538,20171015
11/1/2016,New Jersey,NJ,Castle,constitution party,0.00159032701212118,20171015
11/1/2016,New Jersey,NJ,Kennedy,socialist workers,0.000556524109419454,20171015
11/1/2016,New Jersey,NJ,De La Fuente,american delta party,0.000474439384560741,20171015
11/1/2016,New Jersey,NJ,Moorehead,workers world party,0.000451465986722925,20171015
11/1/2016,New Jersey,NJ,La Riva,socialism and liberation party,0.000434171406328164,20171015
11/1/2016,New Mexico,NM,Clinton,democrat,0.482556471786341,20171015
11/1/2016,New Mexico,NM,Trump,republican,0.400425143332427,20171015
11/1/2016,New Mexico,NM,Johnson,libertarian,0.0933724488581632,20171015
11/1/2016,New Mexico,NM,Stein,green,0.0123747524485826,20171015
11/1/2016,New Mexico,NM,McMullin,better for america,0.00729658194280732,20171015
11/1/2016,New Mexico,NM,Castle,constitution party,0.00189648498908331,20171015
11/1/2016,New Mexico,NM,La Riva,socialism and liberation party,0.001483116398332,20171015
11/1/2016,New Mexico,NM,De La Fuente,american delta party,0.000595000244263258,20171015
11/1/2016,New York,NY,Clinton,democrat,0.56136142599849,20171015
11/1/2016,New York,NY,Trump,republican,0.323906023057429,20171015
11/1/2016,New York,NY,Trump,conservative,0.0374761409900227,20171015
11/1/2016,New York,NY,Clinton,working families,0.0179491787066122,20171015
11/1/2016,New York,NY,Johnson,independence,0.0152723298031654,20171015
11/1/2016,New York,NY,Stein,green,0.0138339961476959,20171015
11/1/2016,New York,NY,Johnson,libertarian,0.00736239189426825,20171015
11/1/2016,New York,NY,Clinton,women's equality,0.00465183404844142,20171015
11/1/2016,North Carolina,NC,Trump,republican,0.498280946961804,20171015
11/1/2016,North Carolina,NC,Clinton,democrat,0.461728661682095,20171015
11/1/2016,North Carolina,NC,Johnson,libertarian,0.0274436873571674,20171015
11/1/2016,North Dakota,ND,Trump,republican,0.629556278313393,20171015
11/1/2016,North Dakota,ND,Clinton,democrat,0.27226739458706,20171015
11/1/2016,North Dakota,ND,Johnson,libertarian,0.0622430015100476,20171015
11/1/2016,North Dakota,ND,Stein,green,0.010976884655593,20171015
11/1/2016,North Dakota,ND,Castle,constitution party,0.00532291787664072,20171015
11/1/2016,North Dakota,ND,De La Fuente,american delta party,0.00105703333720525,20171015
11/1/2016,Ohio,OH,Trump,republican,0.516876506757862,20171015
11/1/2016,Ohio,OH,Clinton,democrat,0.4355807627672,20171015
11/1/2016,Ohio,OH,Stein,green,0.00841828607981789,20171015
11/1/2016,Oklahoma,OK,Trump,republican,0.653228648196274,20171015
11/1/2016,Oklahoma,OK,Clinton,democrat,0.289316802845439,20171015
11/1/2016,Oklahoma,OK,Johnson,libertarian,0.0574545489582875,20171015
11/1/2016,Oregon,OR,Clinton,democrat,0.500718520028621,20171015
11/1/2016,Oregon,OR,Trump,republican,0.390940351844968,20171015
11/1/2016,Oregon,OR,Johnson,libertarian,0.0470840478560322,20171015
11/1/2016,Oregon,OR,Stein,green,0.024984310480599,20171015
11/1/2016,Pennsylvania,PA,Trump,republican,0.48577885803746,20171015
